Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure,TempWater,TempWater Provider
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199006,Water - Precipitation - rain,1990-06-15,1990-06-01,1990-06-30,,-5.9,"Centre for Isotope Research, CIO",-37,"Centre for Isotope Research, CIO",17.3,,"Centre for Isotope Research, CIO",84,15.7,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199007,Water - Precipitation - rain,1990-07-15,1990-07-01,1990-07-31,,-6.5,"Centre for Isotope Research, CIO",-38.8,"Centre for Isotope Research, CIO",14.1,,"Centre for Isotope Research, CIO",49,16.5,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199008,Water - Precipitation - rain,1990-08-15,1990-08-01,1990-08-31,,-6.15,"Centre for Isotope Research, CIO",-41.5,"Centre for Isotope Research, CIO",16,,"Centre for Isotope Research, CIO",60,18.1,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199009,Water - Precipitation - rain,1990-09-15,1990-09-01,1990-09-30,,-5.43,"Centre for Isotope Research, CIO",-32.6,"Centre for Isotope Research, CIO",9.8,,"Centre for Isotope Research, CIO",107,13.3,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199010,Water - Precipitation - rain,1990-10-15,1990-10-01,1990-10-31,,-8.62,"Centre for Isotope Research, CIO",-56.3,"Centre for Isotope Research, CIO",7.6,,"Centre for Isotope Research, CIO",58,12.2,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199011,Water - Precipitation - rain,1990-11-15,1990-11-01,1990-11-30,,-10.8,"Centre for Isotope Research, CIO",-73.9,"Centre for Isotope Research, CIO",8.8,,"Centre for Isotope Research, CIO",125,6.9,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199012,Water - Precipitation - rain,1990-12-15,1990-12-01,1990-12-31,,-9.27,"Centre for Isotope Research, CIO",-57.5,"Centre for Isotope Research, CIO",16,,"Centre for Isotope Research, CIO",56,4.1,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199101,Water - Precipitation - rain,1991-01-15,1991-01-01,1991-01-31,,-7.9,"Centre for Isotope Research, CIO",-48.6,"Centre for Isotope Research, CIO",11.1,,"Centre for Isotope Research, CIO",47,3.3,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199102,Water - Precipitation - rain,1991-02-15,1991-02-01,1991-02-28,,-13.26,"Centre for Isotope Research, CIO",-88.8,"Centre for Isotope Research, CIO",13.6,,"Centre for Isotope Research, CIO",1,1.3,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199103,Water - Precipitation - rain,1991-03-15,1991-03-01,1991-03-31,,-6.21,"Centre for Isotope Research, CIO",-40.2,"Centre for Isotope Research, CIO",18.8,,"Centre for Isotope Research, CIO",18,8.4,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199104,Water - Precipitation - unspecified (not reported),1991-04-15,1991-04-01,1991-04-30,,-7.53,"Centre for Isotope Research, CIO",-45.6,"Centre for Isotope Research, CIO",17.9,,"Centre for Isotope Research, CIO",,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199105,Water - Precipitation - rain,1991-05-15,1991-05-01,1991-05-31,,-8.04,"Centre for Isotope Research, CIO",-52.1,"Centre for Isotope Research, CIO",16.6,,"Centre for Isotope Research, CIO",48,10.2,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199106,Water - Precipitation - rain,1991-06-15,1991-06-01,1991-06-30,,-6.92,"Centre for Isotope Research, CIO",-40.6,"Centre for Isotope Research, CIO",24.6,,"Centre for Isotope Research, CIO",177,13.3,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199107,Water - Precipitation - rain,1991-07-15,1991-07-01,1991-07-31,,-3.89,"Centre for Isotope Research, CIO",-23.5,"Centre for Isotope Research, CIO",29.5,,"Centre for Isotope Research, CIO",39,19.5,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199108,Water - Precipitation - rain,1991-08-15,1991-08-01,1991-08-31,,-4.86,"Centre for Isotope Research, CIO",-32.1,"Centre for Isotope Research, CIO",22.6,,"Centre for Isotope Research, CIO",19,18.8,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199109,Water - Precipitation - rain,1991-09-15,1991-09-01,1991-09-30,,-5.09,"Centre for Isotope Research, CIO",-31.1,"Centre for Isotope Research, CIO",11.1,,"Centre for Isotope Research, CIO",49,16.4,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199110,Water - Precipitation - rain,1991-10-15,1991-10-01,1991-10-31,,-6.36,"Centre for Isotope Research, CIO",-36.7,"Centre for Isotope Research, CIO",10.7,,"Centre for Isotope Research, CIO",76,10,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199111,Water - Precipitation - rain,1991-11-15,1991-11-01,1991-11-30,,,,,,,,,92,5.6,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199112,Water - Precipitation - rain,1991-12-15,1991-12-01,1991-12-31,,-8.8,"Centre for Isotope Research, CIO",-50.1,"Centre for Isotope Research, CIO",10.1,,"Centre for Isotope Research, CIO",31,3.1,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199201,Water - Precipitation - rain,1992-01-15,1992-01-01,1992-01-31,,-6.92,"Centre for Isotope Research, CIO",-40.4,"Centre for Isotope Research, CIO",10.7,,"Centre for Isotope Research, CIO",7,3.4,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199202,Water - Precipitation - rain,1992-02-15,1992-02-01,1992-02-29,,-6.84,"Centre for Isotope Research, CIO",-45.7,"Centre for Isotope Research, CIO",10.7,,"Centre for Isotope Research, CIO",43,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199203,Water - Precipitation - unspecified (not reported),1992-03-15,1992-03-01,1992-03-31,,-7,"Centre for Isotope Research, CIO",-45.2,"Centre for Isotope Research, CIO",10.4,,"Centre for Isotope Research, CIO",89,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199204,Water - Precipitation - unspecified (not reported),1992-04-15,1992-04-01,1992-04-30,,-6.86,"Centre for Isotope Research, CIO",-47.1,"Centre for Isotope Research, CIO",9.6,,"Centre for Isotope Research, CIO",47,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199205,Water - Precipitation - unspecified (not reported),1992-05-15,1992-05-01,1992-05-31,,-8.67,"Centre for Isotope Research, CIO",-63.5,"Centre for Isotope Research, CIO",10.2,,"Centre for Isotope Research, CIO",45,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199206,Water - Precipitation - unspecified (not reported),1992-06-15,1992-06-01,1992-06-30,,-7.81,"Centre for Isotope Research, CIO",-51.5,"Centre for Isotope Research, CIO",18,,"Centre for Isotope Research, CIO",45,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199207,Water - Precipitation - unspecified (not reported),1992-07-15,1992-07-01,1992-07-31,,-5.88,"Centre for Isotope Research, CIO",-44.7,"Centre for Isotope Research, CIO",16.7,,"Centre for Isotope Research, CIO",53,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199208,Water - Precipitation - unspecified (not reported),1992-08-15,1992-08-01,1992-08-31,,-4.93,"Centre for Isotope Research, CIO",-28.5,"Centre for Isotope Research, CIO",15,,"Centre for Isotope Research, CIO",51,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199209,Water - Precipitation - unspecified (not reported),1992-09-15,1992-09-01,1992-09-30,,-6.3,"Centre for Isotope Research, CIO",-38.1,"Centre for Isotope Research, CIO",10.5,,"Centre for Isotope Research, CIO",44,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199210,Water - Precipitation - unspecified (not reported),1992-10-15,1992-10-01,1992-10-31,,-9.15,"Centre for Isotope Research, CIO",-62.6,"Centre for Isotope Research, CIO",11.2,,"Centre for Isotope Research, CIO",77,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199211,Water - Precipitation - unspecified (not reported),1992-11-15,1992-11-01,1992-11-30,,-9.85,"Centre for Isotope Research, CIO",-67.8,"Centre for Isotope Research, CIO",8.7,,"Centre for Isotope Research, CIO",120,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199212,Water - Precipitation - unspecified (not reported),1992-12-15,1992-12-01,1992-12-31,,-7.02,"Centre for Isotope Research, CIO",-52.2,"Centre for Isotope Research, CIO",11.2,,"Centre for Isotope Research, CIO",40,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199301,Water - Precipitation - unspecified (not reported),1993-01-15,1993-01-01,1993-01-31,,-7.24,"Centre for Isotope Research, CIO",-47.4,"Centre for Isotope Research, CIO",8.01,,"Centre for Isotope Research, CIO",100,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199302,Water - Precipitation - unspecified (not reported),1993-02-15,1993-02-01,1993-02-28,,-6.18,"Centre for Isotope Research, CIO",-38.3,"Centre for Isotope Research, CIO",11.47,,"Centre for Isotope Research, CIO",32,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199303,Water - Precipitation - unspecified (not reported),1993-03-15,1993-03-01,1993-03-31,,-4.62,"Centre for Isotope Research, CIO",-29.8,"Centre for Isotope Research, CIO",11.8,,"Centre for Isotope Research, CIO",15,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199304,Water - Precipitation - unspecified (not reported),1993-04-15,1993-04-01,1993-04-30,,-7.27,"Centre for Isotope Research, CIO",-50.1,"Centre for Isotope Research, CIO",14,,"Centre for Isotope Research, CIO",41,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199305,Water - Precipitation - unspecified (not reported),1993-05-15,1993-05-01,1993-05-31,,-6.42,"Centre for Isotope Research, CIO",-41,"Centre for Isotope Research, CIO",23.75,,"Centre for Isotope Research, CIO",71,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199306,Water - Precipitation - unspecified (not reported),1993-06-15,1993-06-01,1993-06-30,,-3.99,"Centre for Isotope Research, CIO",-24.7,"Centre for Isotope Research, CIO",11.11,,"Centre for Isotope Research, CIO",40,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199307,Water - Precipitation - unspecified (not reported),1993-07-15,1993-07-01,1993-07-31,,-5.55,"Centre for Isotope Research, CIO",-39,"Centre for Isotope Research, CIO",13.1,,"Centre for Isotope Research, CIO",136,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199308,Water - Precipitation - unspecified (not reported),1993-08-15,1993-08-01,1993-08-31,,-6.51,"Centre for Isotope Research, CIO",-41.3,"Centre for Isotope Research, CIO",12.65,,"Centre for Isotope Research, CIO",83,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199309,Water - Precipitation - unspecified (not reported),1993-09-15,1993-09-01,1993-09-30,,-8.19,"Centre for Isotope Research, CIO",-50.4,"Centre for Isotope Research, CIO",12.8,,"Centre for Isotope Research, CIO",117,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199310,Water - Precipitation - unspecified (not reported),1993-10-15,1993-10-01,1993-10-31,,-8.19,"Centre for Isotope Research, CIO",-53.7,"Centre for Isotope Research, CIO",11.8,,"Centre for Isotope Research, CIO",101,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199311,Water - Precipitation - unspecified (not reported),1993-11-15,1993-11-01,1993-11-30,,-11.41,"Centre for Isotope Research, CIO",-79.7,"Centre for Isotope Research, CIO",13.3,,"Centre for Isotope Research, CIO",44,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199312,Water - Precipitation - unspecified (not reported),1993-12-15,1993-12-01,1993-12-31,,-10.13,"Centre for Isotope Research, CIO",-64.1,"Centre for Isotope Research, CIO",9.4,,"Centre for Isotope Research, CIO",128,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199401,Water - Precipitation - unspecified (not reported),1994-01-15,1994-01-01,1994-01-31,,-8.02,"Centre for Isotope Research, CIO",-53.9,"Centre for Isotope Research, CIO",8.1,,"Centre for Isotope Research, CIO",82,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199402,Water - Precipitation - unspecified (not reported),1994-02-15,1994-02-01,1994-02-28,,-8.11,"Centre for Isotope Research, CIO",-51.6,"Centre for Isotope Research, CIO",12.6,,"Centre for Isotope Research, CIO",21,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199403,Water - Precipitation - unspecified (not reported),1994-03-15,1994-03-01,1994-03-31,,-7.92,"Centre for Isotope Research, CIO",-53.1,"Centre for Isotope Research, CIO",8.4,,"Centre for Isotope Research, CIO",115,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199404,Water - Precipitation - unspecified (not reported),1994-04-15,1994-04-01,1994-04-30,,-9.06,"Centre for Isotope Research, CIO",-58,"Centre for Isotope Research, CIO",11.1,,"Centre for Isotope Research, CIO",70,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199405,Water - Precipitation - unspecified (not reported),1994-05-15,1994-05-01,1994-05-31,,-8.58,"Centre for Isotope Research, CIO",-61.1,"Centre for Isotope Research, CIO",15.3,,"Centre for Isotope Research, CIO",81,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199406,Water - Precipitation - unspecified (not reported),1994-06-15,1994-06-01,1994-06-30,,-5.3,"Centre for Isotope Research, CIO",-35.2,"Centre for Isotope Research, CIO",11.7,,"Centre for Isotope Research, CIO",48,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199407,Water - Precipitation - unspecified (not reported),1994-07-15,1994-07-01,1994-07-31,,-5.54,"Centre for Isotope Research, CIO",-38.8,"Centre for Isotope Research, CIO",20.1,,"Centre for Isotope Research, CIO",53,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199408,Water - Precipitation - unspecified (not reported),1994-08-15,1994-08-01,1994-08-31,,-4.51,"Centre for Isotope Research, CIO",,,12.9,,"Centre for Isotope Research, CIO",49,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199409,Water - Precipitation - unspecified (not reported),1994-09-15,1994-09-01,1994-09-30,,-11.02,"Centre for Isotope Research, CIO",-77,"Centre for Isotope Research, CIO",9.8,,"Centre for Isotope Research, CIO",129,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199410,Water - Precipitation - unspecified (not reported),1994-10-15,1994-10-01,1994-10-31,,-7.81,"Centre for Isotope Research, CIO",-48.3,"Centre for Isotope Research, CIO",9.4,,"Centre for Isotope Research, CIO",96,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199411,Water - Precipitation - unspecified (not reported),1994-11-15,1994-11-01,1994-11-30,,-7.12,"Centre for Isotope Research, CIO",-48.2,"Centre for Isotope Research, CIO",8.8,,"Centre for Isotope Research, CIO",56,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199412,Water - Precipitation - unspecified (not reported),1994-12-15,1994-12-01,1994-12-31,,-4.78,"Centre for Isotope Research, CIO",-34.7,"Centre for Isotope Research, CIO",9.3,,"Centre for Isotope Research, CIO",97,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199501,Water - Precipitation - unspecified (not reported),1995-01-15,1995-01-01,1995-01-31,,,,,,8.7,,"Centre for Isotope Research, CIO",133,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199502,Water - Precipitation - unspecified (not reported),1995-02-15,1995-02-01,1995-02-28,,-5.24,"Centre for Isotope Research, CIO",-44.4,"Centre for Isotope Research, CIO",7.8,,"Centre for Isotope Research, CIO",99,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199503,Water - Precipitation - unspecified (not reported),1995-03-15,1995-03-01,1995-03-31,,-9.34,"Centre for Isotope Research, CIO",-60.8,"Centre for Isotope Research, CIO",10.3,,"Centre for Isotope Research, CIO",100,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199504,Water - Precipitation - unspecified (not reported),1995-04-15,1995-04-01,1995-04-30,,-4.41,"Centre for Isotope Research, CIO",-21.2,"Centre for Isotope Research, CIO",10.6,,"Centre for Isotope Research, CIO",30,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199505,Water - Precipitation - unspecified (not reported),1995-05-15,1995-05-01,1995-05-31,,-7.64,"Centre for Isotope Research, CIO",-53.4,"Centre for Isotope Research, CIO",16.9,,"Centre for Isotope Research, CIO",81,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199506,Water - Precipitation - unspecified (not reported),1995-06-15,1995-06-01,1995-06-30,,-6.9,"Centre for Isotope Research, CIO",-51.7,"Centre for Isotope Research, CIO",12.7,,"Centre for Isotope Research, CIO",85,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199507,Water - Precipitation - unspecified (not reported),1995-07-15,1995-07-01,1995-07-31,,-3.85,"Centre for Isotope Research, CIO",-31.8,"Centre for Isotope Research, CIO",17.1,,"Centre for Isotope Research, CIO",60,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199508,Water - Precipitation - unspecified (not reported),1995-08-15,1995-08-01,1995-08-31,,-5.67,"Centre for Isotope Research, CIO",-39.2,"Centre for Isotope Research, CIO",13.9,,"Centre for Isotope Research, CIO",67,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199509,Water - Precipitation - unspecified (not reported),1995-09-15,1995-09-01,1995-09-30,,-6.81,"Centre for Isotope Research, CIO",,,10.2,,"Centre for Isotope Research, CIO",123,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199510,Water - Precipitation - unspecified (not reported),1995-10-15,1995-10-01,1995-10-31,,-6.26,"Centre for Isotope Research, CIO",,,8.5,,"Centre for Isotope Research, CIO",13,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199511,Water - Precipitation - unspecified (not reported),1995-11-15,1995-11-01,1995-11-30,,-5.68,"Centre for Isotope Research, CIO",,,11.2,,"Centre for Isotope Research, CIO",22,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199512,Water - Precipitation - unspecified (not reported),1995-12-15,1995-12-01,1995-12-31,,,,,,10.1,,"Centre for Isotope Research, CIO",,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199601,Water - Precipitation - unspecified (not reported),1996-01-15,1996-01-01,1996-01-31,,-9.93,"Centre for Isotope Research, CIO",-64.2,"Centre for Isotope Research, CIO",7.64,,"Centre for Isotope Research, CIO",,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199602,Water - Precipitation - unspecified (not reported),1996-02-15,1996-02-01,1996-02-29,,-12.3,"Centre for Isotope Research, CIO",-85,"Centre for Isotope Research, CIO",9.3,,"Centre for Isotope Research, CIO",70,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199603,Water - Precipitation - unspecified (not reported),1996-03-15,1996-03-01,1996-03-31,,-6.6,"Centre for Isotope Research, CIO",-44.7,"Centre for Isotope Research, CIO",16.83,,"Centre for Isotope Research, CIO",9,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199604,Water - Precipitation - unspecified (not reported),1996-04-15,1996-04-01,1996-04-30,,-5.92,"Centre for Isotope Research, CIO",-46.6,"Centre for Isotope Research, CIO",17.65,,"Centre for Isotope Research, CIO",6,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199605,Water - Precipitation - unspecified (not reported),1996-05-15,1996-05-01,1996-05-31,,-5.8,"Centre for Isotope Research, CIO",-38.9,"Centre for Isotope Research, CIO",13.55,,"Centre for Isotope Research, CIO",30,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199606,Water - Precipitation - unspecified (not reported),1996-06-15,1996-06-01,1996-06-30,,-3.91,"Centre for Isotope Research, CIO",-29.9,"Centre for Isotope Research, CIO",13.45,,"Centre for Isotope Research, CIO",28,,,,
GNIP,GNIP/M/NL/01,GRONINGEN,NL,628001,53.23,6.55,1,Precipitation collectors - unknown,[Partners: Centruum voor IsotopenOnderzoek],199607,Water - Precipitation - unspecified (not reported),1996-07-15,1996-07-01,1996-07-31,,-5.51,"Centre for Isotope Research, CIO",-44.9,"Centre for Isotope Research, CIO",14.23,,"Centre for Isotope Research, CIO",47,,,,
