Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201507,Water - Precipitation - rain,2015-07-15,2015-07-15,2015-07-31,,-9.7,Laboratory of Isotope Geology,-69.6,Laboratory of Isotope Geology,10.97,0.41,International Atomic Energy Agency,68.4,13.7,11.7
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201508,Water - Precipitation - rain,2015-08-15,2015-07-31,2015-08-31,,-11.7,Laboratory of Isotope Geology,-86,Laboratory of Isotope Geology,9.16,0.36,International Atomic Energy Agency,44.4,15,13.1
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201509,Water - Precipitation - rain,2015-09-15,2015-08-31,2015-08-29,,-11.91,Laboratory of Isotope Geology,-86,Laboratory of Isotope Geology,8.42,0.34,International Atomic Energy Agency,108.6,10.6,11.1
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201510,Water - Precipitation - rain,2015-10-15,2015-08-29,2015-10-15,,-12.45,Laboratory of Isotope Geology,-90.8,Laboratory of Isotope Geology,6.28,0.3,International Atomic Energy Agency,37.9,1.9,6.5
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201511,Water - Precipitation - snow,2015-11-15,2015-10-15,2015-11-30,,-16.86,Laboratory of Isotope Geology,-125.6,Laboratory of Isotope Geology,6.17,0.32,International Atomic Energy Agency,48.7,-0.3,5.8
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201512,Water - Precipitation - snow,2015-12-15,2015-11-30,2016-01-04,,-14.65,Laboratory of Isotope Geology,-106.8,Laboratory of Isotope Geology,5.42,0.35,International Atomic Energy Agency,15.8,-6,4.1
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201601,Water - Precipitation - snow,2016-01-15,2016-01-04,2015-01-28,,-23.41,Laboratory of Isotope Geology,-173.6,Laboratory of Isotope Geology,8.92,0.35,International Atomic Energy Agency,13.4,-15,2.2
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201602,Water - Precipitation - snow,2016-02-15,2016-01-28,2016-02-29,,-17.65,Laboratory of Isotope Geology,-133.8,Laboratory of Isotope Geology,7.73,0.29,International Atomic Energy Agency,79.7,-5.5,4.1
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201603,Water - Precipitation - snow,2016-03-15,2016-02-29,2016-03-31,,-11.57,Laboratory of Isotope Geology,-99.5,Laboratory of Isotope Geology,,,,7.5,-2.6,4.4
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201604,Water - Precipitation - snow,2016-04-15,2016-03-31,2014-04-29,,-12.2,Laboratory of Isotope Geology,-99.5,Laboratory of Isotope Geology,10.91,0.33,International Atomic Energy Agency,65.8,2.4,5.5
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201605,Water - Precipitation - rain,2016-05-15,2016-04-29,2016-05-31,,-12.58,Laboratory of Isotope Geology,-88.7,Laboratory of Isotope Geology,13.57,0.37,International Atomic Energy Agency,52.4,10.4,7.6
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201606,Water - Precipitation - rain,2016-06-15,2016-05-31,2016-06-30,,-10.82,Laboratory of Isotope Geology,-79.5,Laboratory of Isotope Geology,11.35,0.34,International Atomic Energy Agency,106,13.1,9.9
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201607,Water - Precipitation - rain,2016-07-15,2016-06-30,2016-08-01,,-9.37,Laboratory of Isotope Geology,-66.2,Laboratory of Isotope Geology,14.38,0.41,International Atomic Energy Agency,98,17.9,14.5
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201608,Water - Precipitation - rain,2016-08-15,2016-08-01,2016-09-01,,-12.25,Laboratory of Isotope Geology,-88,Laboratory of Isotope Geology,9.9,0.36,International Atomic Energy Agency,105.2,13.1,12.4
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201609,Water - Precipitation - rain,2016-09-15,2016-09-01,2016-10-03,,-11.32,Laboratory of Isotope Geology,-82.5,Laboratory of Isotope Geology,7.48,0.3,International Atomic Energy Agency,59.3,9.6,10.2
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201610,Water - Precipitation - rain,2016-10-15,2016-10-03,2016-11-02,,-12.38,Laboratory of Isotope Geology,-83.2,Laboratory of Isotope Geology,,,,6.7,2.7,6.8
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201611,Water - Precipitation - snow,2016-11-15,2016-11-02,2016-11-30,,-15.9,Laboratory of Isotope Geology,-116.7,Laboratory of Isotope Geology,6.58,0.3,International Atomic Energy Agency,64.2,-4.3,4.5
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201612,Water - Precipitation - snow,2016-12-15,2016-11-30,2016-12-30,,-17.09,Laboratory of Isotope Geology,-126.1,Laboratory of Isotope Geology,5.25,0.26,International Atomic Energy Agency,44.6,-7.9,3.5
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201701,Water - Precipitation - snow,2017-01-15,2016-12-30,2017-01-31,,-14.3,Laboratory of Isotope Geology,-103.7,Laboratory of Isotope Geology,5.85,0.32,International Atomic Energy Agency,39,-8.7,3.4
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201702,Water - Precipitation - snow,2017-02-15,2017-01-31,2017-02-28,,-18.33,Laboratory of Isotope Geology,-139.9,Laboratory of Isotope Geology,10.02,0.58,International Atomic Energy Agency,10,-8.3,3.1
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201703,Water - Precipitation - snow,2017-03-15,2017-02-28,2017-03-31,"Snow evaporated in collector. Rejected value(s): d18O: -12.67 ‰, d2H: -101.4 ‰, d-excess: 0.0 ‰ (strong evaporation for undetermined reasons).",,,,,8.56,0.36,International Atomic Energy Agency,31,-3.8,3.9
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201704,Water - Precipitation - snow,2017-04-15,2017-03-31,2017-05-02,"Snow evaporated in collector. Rejected value(s): d18O: -6.72 ‰, d2H: -75.5 ‰, d-excess: -21.7 ‰ (strong evaporation for undetermined reasons).",,,,,9.33,0.38,International Atomic Energy Agency,19,-0.9,4.1
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201705,Water - Precipitation - rain,2017-05-15,2017-05-02,2017-06-02,,-12.53,Laboratory of Isotope Geology,-90.1,Laboratory of Isotope Geology,12.47,0.5,International Atomic Energy Agency,15,4.3,5
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201706,Water - Precipitation - rain,2017-06-15,2017-06-02,2017-07-04,,-13.6,Laboratory of Isotope Geology,-100.8,Laboratory of Isotope Geology,11.56,0.38,International Atomic Energy Agency,51,12.1,8.8
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201707,Water - Precipitation - rain,2017-07-15,2017-07-04,2017-07-31,,-11.93,Laboratory of Isotope Geology,-85.6,Laboratory of Isotope Geology,14.55,0.44,International Atomic Energy Agency,66,16.1,12.1
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201708,Water - Precipitation - rain,2017-08-15,2017-07-31,2017-08-31,,-9.21,Laboratory of Isotope Geology,-63.5,Laboratory of Isotope Geology,10.19,0.37,International Atomic Energy Agency,51,13.2,11.9
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201709,Water - Precipitation - rain,2017-09-15,2017-08-31,2017-10-03,,-12.72,Laboratory of Isotope Geology,-91.7,Laboratory of Isotope Geology,9.38,0.37,International Atomic Energy Agency,56,8.6,9.6
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201710,Water - Precipitation - rain,2017-10-15,2017-10-03,2017-10-31,,-16.01,Laboratory of Isotope Geology,-117.4,Laboratory of Isotope Geology,8.4,0.35,International Atomic Energy Agency,49,2.1,6.6
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201711,Water - Precipitation - snow,2017-11-15,2017-10-31,2017-12-04,,-14.15,Laboratory of Isotope Geology,-101.1,Laboratory of Isotope Geology,7.17,0.34,International Atomic Energy Agency,75,-3,4.8
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201712,Water - Precipitation - snow,2017-12-15,2017-12-04,2017-12-30,,-19.53,Laboratory of Isotope Geology,-146.1,Laboratory of Isotope Geology,6.04,0.31,International Atomic Energy Agency,45,-7.5,3.5
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201801,Water - Precipitation - snow,2018-01-15,2017-12-30,2018-01-31,,-18.98,Laboratory of Isotope Geology,-142.3,Laboratory of Isotope Geology,8.34,0.26,International Atomic Energy Agency,35.6,-9.6,2.8
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201802,Water - Precipitation - snow,2018-02-15,2018-01-31,2018-02-28,,-12.54,Laboratory of Isotope Geology,-87.1,Laboratory of Isotope Geology,,,,6.8,-13.5,2.2
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201803,Water - Precipitation - snow,2018-03-15,2018-02-28,2018-04-03,"Rejected value(s): d18O: -20.44 ‰, d2H: -157.8 ‰, d-excess: 5.7 ‰ (d-excess points to evaporation due to handling of the sample or some problem with the station).",,,,,10.09,0.29,International Atomic Energy Agency,22,-8.3,2.6
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201804,Water - Precipitation - snow,2018-04-15,2018-04-03,2018-05-03,"Rejected value(s): d18O: -10.70 ‰, d2H: -91.5 ‰, d-excess: -5.9 ‰ (d-excess points to evaporation due to handling of the sample or some problem with the station).",,,,,9.28,0.29,International Atomic Energy Agency,21.1,1.6,4.7
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201805,Water - Precipitation - rain,2018-05-15,2018-05-03,2018-06-04,"Rejected value(s): d18O: -11.10 ‰, d2H: -84.7 ‰, d-excess: 4.1 ‰ (d-excess points to evaporation due to handling of the sample or some problem with the station).",,,,,12.69,0.44,International Atomic Energy Agency,14.3,11.6,7.2
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201806,Water - Precipitation - rain,2018-06-15,2018-06-04,2018-06-29,"Rejected value(s): d18O: -11.90 ‰, d2H: -88.9 ‰, d-excess: 6.3 ‰ (d-excess points to evaporation due to handling of the sample or some problem with the station).",,,,,12.97,0.35,International Atomic Energy Agency,34.4,12.1,8.3
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201807,Water - Precipitation - rain,2018-07-15,2018-06-29,2018-07-31,,-10.5,Laboratory of Isotope Geology,-76.1,Laboratory of Isotope Geology,15.74,0.37,International Atomic Energy Agency,53.7,21.3,14.3
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201808,Water - Precipitation - rain,2018-08-15,2018-07-31,2018-09-13,,-10.3,Laboratory of Isotope Geology,-70.6,Laboratory of Isotope Geology,9.87,0.32,International Atomic Energy Agency,125.3,15,12.9
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201809,Water - Precipitation - rain,2018-09-15,2018-09-13,2018-10-01,,-13.3,Laboratory of Isotope Geology,-95.2,Laboratory of Isotope Geology,6.35,0.23,International Atomic Energy Agency,50.9,9.2,9.9
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201810,Water - Precipitation - rain,2018-10-15,2018-10-01,2018-10-31,,-14.9,Laboratory of Isotope Geology,-107.6,Laboratory of Isotope Geology,5.43,0.24,International Atomic Energy Agency,18.3,1.6,6.4
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201811,Water - Precipitation - snow,2018-11-15,2018-10-31,2018-12-03,,-10.9,Laboratory of Isotope Geology,-72.8,Laboratory of Isotope Geology,7.21,0.24,International Atomic Energy Agency,46.4,0.3,5.9
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201812,Water - Precipitation - snow,2018-12-15,2018-12-03,2018-12-30,,-17.6,Laboratory of Isotope Geology,-129.7,Laboratory of Isotope Geology,6.16,0.24,International Atomic Energy Agency,34.2,-6.6,3.7
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201901,Water - Precipitation - snow,2019-01-15,2018-12-30,2019-01-30,,-20.26,Laboratory of Isotope Geology,-151.6,Laboratory of Isotope Geology,6.12,0.28,International Atomic Energy Agency,34.3,-14.8,2
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201902,Water - Precipitation - snow,2019-02-15,2019-01-30,2019-02-28,,-18.67,Laboratory of Isotope Geology,-142.1,Laboratory of Isotope Geology,6.47,0.3,International Atomic Energy Agency,40.1,-9.4,3.1
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201903,Water - Precipitation - snow,2019-03-15,2019-02-28,2019-03-31,"Rejected value(s): d18O: -16.78 ‰, d2H: -130.4 ‰, d-excess: 3.8 ‰ (d-excess points to evaporation due to handling of the sample or some problem with the station).",,,,,8.39,0.31,International Atomic Energy Agency,49.6,-5,3.6
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201904,Water - Precipitation - snow,2019-04-15,2019-03-31,2019-04-29,sample bag had a bad leak in the fridge -> no sample.,,,,,,,,,3.1,4.9
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201905,Water - Precipitation - rain,2019-05-15,2019-04-29,2019-05-31,,-13.81,Laboratory of Isotope Geology,-101.1,Laboratory of Isotope Geology,13.78,0.4,International Atomic Energy Agency,75,7.1,7
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201906,Water - Precipitation - rain,2019-06-15,2019-05-31,2019-06-28,,-10.09,Laboratory of Isotope Geology,-72.3,Laboratory of Isotope Geology,11.64,0.37,International Atomic Energy Agency,63.1,14,10.4
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201907,Water - Precipitation - rain,2019-07-15,2019-06-28,2019-07-31,"Rejected value(s): d18O: -10.33 ‰, d2H: -78.3 ‰, d-excess: 4.3 ‰ (d-excess points to evaporation due to handling of the sample or some problem with the station).",,,,,13.33,0.45,International Atomic Energy Agency,17.3,15.1,11.2
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201908,Water - Precipitation - rain,2019-08-15,2019-07-31,2019-09-02,"Rejected value(s): d18O: -8.70 ‰, d2H: -68.4 ‰, d-excess: 1.2 ‰ (d-excess points to evaporation due to handling of the sample or some problem with the station).",,,,,10.03,0.33,International Atomic Energy Agency,54.7,13.7,12.3
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201909,Water - Precipitation - rain,2019-09-15,2019-09-02,2019-10-04,,-11.37,Laboratory of Isotope Geology,-79.7,Laboratory of Isotope Geology,9.45,0.33,International Atomic Energy Agency,46.7,8.4,9.7
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201910,"Water - Precipitation - rain & snow (""mixed"")",2019-10-15,2019-10-04,2019-11-01,,-14.01,Laboratory of Isotope Geology,-100,Laboratory of Isotope Geology,6.31,0.25,International Atomic Energy Agency,59.8,-0.2,5.6
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201911,Water - Precipitation - snow,2019-11-15,2019-11-01,2019-12-02,,-18.2,Laboratory of Isotope Geology,-131,Laboratory of Isotope Geology,8.12,0.31,International Atomic Energy Agency,43,-5.7,4.2
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",201912,Water - Precipitation - snow,2019-12-15,2019-12-02,2019-12-31,,-16.57,Laboratory of Isotope Geology,-121.8,Laboratory of Isotope Geology,5.83,0.27,International Atomic Energy Agency,58.5,-3.7,4.8
GNIP,GNIP/M/FI/01,ROVANIEMI,FI,284500,66.49686111,25.75518056,107,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Rovaniemi-Railway Station_05847]",202001,Water - Precipitation - snow,2020-01-15,2019-12-31,2020-01-31,,,,,,7.71,0.33,International Atomic Energy Agency,51.6,-6.7,3.8
