Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure,TempWater,TempWater Provider
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200503,"Water - Precipitation - rain & snow (""mixed"")",2005-03-15,2005-03-01,2005-03-31,,-7.66,"Laboratorio de Aplicaciones Nucleares, CEDEX",-54.94,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.56,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",9.7,10.9,7.6,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200504,Water - Precipitation - rain,2005-04-15,2005-04-01,2005-04-30,,,,,,,,,13.9,14.3,8.5,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200505,Water - Precipitation - rain,2005-05-15,2005-05-01,2005-05-31,,,,,,,,,5.1,19.2,10.4,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200506,Water - Precipitation - rain,2005-06-15,2005-06-01,2005-06-30,,-1.88,"Laboratorio de Aplicaciones Nucleares, CEDEX",-14.06,"Laboratorio de Aplicaciones Nucleares, CEDEX",9.77,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",5.9,25.1,12.9,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200507,Water - Precipitation - rain,2005-07-15,2005-07-01,2005-07-31,,,,,,,,,,26.6,12.9,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200508,Water - Precipitation - rain,2005-08-15,2005-08-01,2005-08-31,,,,,,,,,0.8,25.7,12.7,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200509,Water - Precipitation - rain,2005-09-15,2005-09-01,2005-09-30,,,,,,,,,6.4,20.6,11,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200510,Water - Precipitation - rain,2005-10-15,2005-10-01,2005-10-31,,-7.31,"Laboratorio de Aplicaciones Nucleares, CEDEX",-51.24,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.69,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",94,15.4,11.9,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200511,"Water - Precipitation - rain & snow (""mixed"")",2005-11-15,2005-11-01,2005-11-30,,-14.84,"Laboratorio de Aplicaciones Nucleares, CEDEX",-111.12,"Laboratorio de Aplicaciones Nucleares, CEDEX",4.54,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",50,8.6,8.2,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200512,"Water - Precipitation - rain & snow (""mixed"")",2005-12-15,2005-12-01,2005-12-31,,-8.86,"Laboratorio de Aplicaciones Nucleares, CEDEX",-60.96,"Laboratorio de Aplicaciones Nucleares, CEDEX",2.55,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",24.6,6.2,6.6,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200601,"Water - Precipitation - rain & snow (""mixed"")",2006-01-15,2006-01-01,2006-01-31,,-14.22,"Laboratorio de Aplicaciones Nucleares, CEDEX",-128.38,"Laboratorio de Aplicaciones Nucleares, CEDEX",4.21,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",35.6,5.6,6.7,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200602,"Water - Precipitation - rain & snow (""mixed"")",2006-02-15,2006-02-01,2006-02-28,,-10.86,"Laboratorio de Aplicaciones Nucleares, CEDEX",-86.54,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.3,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",35.2,6.7,6.4,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200603,"Water - Precipitation - rain & snow (""mixed"")",2006-03-15,2006-03-01,2006-03-31,,-6.77,"Laboratorio de Aplicaciones Nucleares, CEDEX",-41.74,"Laboratorio de Aplicaciones Nucleares, CEDEX",4.21,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",33.7,11.3,8.5,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200604,Water - Precipitation - rain,2006-04-15,2006-04-01,2006-04-30,,-6.83,"Laboratorio de Aplicaciones Nucleares, CEDEX",-39.01,"Laboratorio de Aplicaciones Nucleares, CEDEX",5.91,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",45.6,14.9,9.6,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200605,Water - Precipitation - rain,2006-05-15,2006-05-01,2006-05-31,,-1.55,"Laboratorio de Aplicaciones Nucleares, CEDEX",27.75,"Laboratorio de Aplicaciones Nucleares, CEDEX",8.7,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",16,19.7,11.2,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200606,Water - Precipitation - rain,2006-06-15,2006-06-01,2006-06-30,,-1.5,"Laboratorio de Aplicaciones Nucleares, CEDEX",16.85,"Laboratorio de Aplicaciones Nucleares, CEDEX",8.68,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",29.7,23.5,13.1,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200607,Water - Precipitation - rain,2006-07-15,2006-07-01,2006-07-31,,1.96,"Laboratorio de Aplicaciones Nucleares, CEDEX",49.47,"Laboratorio de Aplicaciones Nucleares, CEDEX",17.15,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",8.1,27.3,14.1,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200608,Water - Precipitation - rain,2006-08-15,2006-08-01,2006-08-31,,-4.49,"Laboratorio de Aplicaciones Nucleares, CEDEX",-1.21,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.34,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",9.8,24.2,12.7,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200609,Water - Precipitation - rain,2006-09-15,2006-09-01,2006-09-30,,-2,"Laboratorio de Aplicaciones Nucleares, CEDEX",7.93,"Laboratorio de Aplicaciones Nucleares, CEDEX",2.68,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",7,22,13.5,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200610,Water - Precipitation - rain,2006-10-15,2006-10-01,2006-10-31,,-5.78,"Laboratorio de Aplicaciones Nucleares, CEDEX",-22.07,"Laboratorio de Aplicaciones Nucleares, CEDEX",2.38,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",119,16.9,13.4,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200611,"Water - Precipitation - rain & snow (""mixed"")",2006-11-15,2006-11-01,2006-11-30,,-6.54,"Laboratorio de Aplicaciones Nucleares, CEDEX",-23.37,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.01,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",133.7,11.9,11.5,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200612,"Water - Precipitation - rain & snow (""mixed"")",2006-12-15,2006-12-01,2006-12-31,,-5.84,"Laboratorio de Aplicaciones Nucleares, CEDEX",-22.53,"Laboratorio de Aplicaciones Nucleares, CEDEX",2.48,0.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",27.5,6.6,7.1,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200701,Water - Precipitation - unspecified (not reported),2007-01-15,2007-01-01,2007-01-31,,-8.48,"Laboratorio de Aplicaciones Nucleares, CEDEX",-56.43,"Laboratorio de Aplicaciones Nucleares, CEDEX",5.11,,"Laboratorio de Aplicaciones Nucleares, CEDEX",11.9,6.5,7.3,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200702,Water - Precipitation - unspecified (not reported),2007-02-15,2007-02-01,2007-02-28,,-9.65,"Laboratorio de Aplicaciones Nucleares, CEDEX",-72.55,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.46,,"Laboratorio de Aplicaciones Nucleares, CEDEX",32.2,9.3,8.6,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200703,Water - Precipitation - unspecified (not reported),2007-03-15,2007-03-01,2007-03-31,no sample,,,,,,,,17.6,10.1,7.1,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200704,Water - Precipitation - unspecified (not reported),2007-04-15,2007-04-01,2007-04-30,,-9.03,"Laboratorio de Aplicaciones Nucleares, CEDEX",-63.7,"Laboratorio de Aplicaciones Nucleares, CEDEX",8.73,,"Laboratorio de Aplicaciones Nucleares, CEDEX",88.5,13.2,10,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200705,Water - Precipitation - unspecified (not reported),2007-05-15,2007-05-01,2007-05-31,,-6.86,"Laboratorio de Aplicaciones Nucleares, CEDEX",-45.91,"Laboratorio de Aplicaciones Nucleares, CEDEX",8.25,,"Laboratorio de Aplicaciones Nucleares, CEDEX",91.3,16.4,11.5,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200706,Water - Precipitation - unspecified (not reported),2007-06-15,2007-06-01,2007-06-30,,-4.82,"Laboratorio de Aplicaciones Nucleares, CEDEX",-32.44,"Laboratorio de Aplicaciones Nucleares, CEDEX",4.84,,"Laboratorio de Aplicaciones Nucleares, CEDEX",32.1,20.2,13.2,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200707,Water - Precipitation - unspecified (not reported),2007-07-15,2007-07-01,2007-07-31,no sample,,,,,,,,,24.7,13.5,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200708,Water - Precipitation - unspecified (not reported),2007-08-15,2007-08-01,2007-08-31,rejected,,,,,8.21,,"Laboratorio de Aplicaciones Nucleares, CEDEX",15.1,23.7,13.5,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200709,Water - Precipitation - unspecified (not reported),2007-09-15,2007-09-01,2007-09-30,,0.1,"Laboratorio de Aplicaciones Nucleares, CEDEX",5.54,"Laboratorio de Aplicaciones Nucleares, CEDEX",4.95,,"Laboratorio de Aplicaciones Nucleares, CEDEX",4.8,21.2,13.4,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200710,Water - Precipitation - unspecified (not reported),2007-10-15,2007-10-01,2007-10-31,,-6.02,"Laboratorio de Aplicaciones Nucleares, CEDEX",-36.08,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.94,,"Laboratorio de Aplicaciones Nucleares, CEDEX",53.9,15,11.1,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200711,Water - Precipitation - unspecified (not reported),2007-11-15,2007-11-01,2007-11-30,,-7.73,"Laboratorio de Aplicaciones Nucleares, CEDEX",-49.86,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.22,,"Laboratorio de Aplicaciones Nucleares, CEDEX",43.9,9.1,6.8,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200712,Water - Precipitation - unspecified (not reported),2007-12-15,2007-12-01,2007-12-31,,-5.98,"Laboratorio de Aplicaciones Nucleares, CEDEX",-30.45,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.02,,"Laboratorio de Aplicaciones Nucleares, CEDEX",15.1,6.3,7.3,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200801,Water - Precipitation - unspecified (not reported),2008-01-15,2008-01-01,2008-01-31,,-3.63,"Laboratorio de Aplicaciones Nucleares, CEDEX",-18.97,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.18,,"Laboratorio de Aplicaciones Nucleares, CEDEX",25.2,8,8.2,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200802,Water - Precipitation - unspecified (not reported),2008-02-15,2008-02-01,2008-02-29,,-5.29,"Laboratorio de Aplicaciones Nucleares, CEDEX",-30.04,"Laboratorio de Aplicaciones Nucleares, CEDEX",6.2,,"Laboratorio de Aplicaciones Nucleares, CEDEX",32.1,9.3,8.4,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200803,Water - Precipitation - unspecified (not reported),2008-03-15,2008-03-01,2008-03-31,rejected,,,,,4.4,,"Laboratorio de Aplicaciones Nucleares, CEDEX",5.6,10.9,7.3,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200804,Water - Precipitation - unspecified (not reported),2008-04-15,2008-04-01,2008-04-30,,-7.12,"Laboratorio de Aplicaciones Nucleares, CEDEX",-40.21,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.93,,"Laboratorio de Aplicaciones Nucleares, CEDEX",66.1,14,9,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200805,Water - Precipitation - unspecified (not reported),2008-05-15,2008-05-01,2008-05-31,,-8.27,"Laboratorio de Aplicaciones Nucleares, CEDEX",-58.85,"Laboratorio de Aplicaciones Nucleares, CEDEX",7.89,,"Laboratorio de Aplicaciones Nucleares, CEDEX",86.3,15.5,11.3,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200806,Water - Precipitation - unspecified (not reported),2008-06-15,2008-06-01,2008-06-30,,-4.47,"Laboratorio de Aplicaciones Nucleares, CEDEX",-29.93,"Laboratorio de Aplicaciones Nucleares, CEDEX",10.95,,"Laboratorio de Aplicaciones Nucleares, CEDEX",37.4,21.2,12.9,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200807,Water - Precipitation - unspecified (not reported),2008-07-15,2008-07-01,2008-07-31,no sample,,,,,,,,0.7,25,12.4,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200808,Water - Precipitation - unspecified (not reported),2008-08-15,2008-08-01,2008-08-31,no sample,,,,,,,,0.1,25.7,13.2,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200809,Water - Precipitation - unspecified (not reported),2008-09-15,2008-09-01,2008-09-30,,-8.3,"Laboratorio de Aplicaciones Nucleares, CEDEX",-56.19,"Laboratorio de Aplicaciones Nucleares, CEDEX",4.39,,"Laboratorio de Aplicaciones Nucleares, CEDEX",57.7,19.8,12.1,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200810,Water - Precipitation - unspecified (not reported),2008-10-15,2008-10-01,2008-10-31,,-8.45,"Laboratorio de Aplicaciones Nucleares, CEDEX",-57.34,"Laboratorio de Aplicaciones Nucleares, CEDEX",4.44,,"Laboratorio de Aplicaciones Nucleares, CEDEX",99.1,14.6,10.9,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200811,Water - Precipitation - unspecified (not reported),2008-11-15,2008-11-01,2008-11-30,,-9.67,"Laboratorio de Aplicaciones Nucleares, CEDEX",-76.12,"Laboratorio de Aplicaciones Nucleares, CEDEX",3.93,,"Laboratorio de Aplicaciones Nucleares, CEDEX",7.7,7.9,7.5,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200812,Water - Precipitation - unspecified (not reported),2008-12-15,2008-12-01,2008-12-31,no sample,,,,,2.99,,"Laboratorio de Aplicaciones Nucleares, CEDEX",45.3,6.3,6.9,,
GNIP,GNIP/M/ES/01,MADRID-RETIRO,ES,822201,40.41195035,-3.67806112,667,Precipitation collectors - unknown,These data are integrated in GNIP from the Spanish Network of Isotopes in Precipitation (REVIP) managed by the Centro de Estudios y Experimentación de Obras Públicas (CEDEX) in collaboration with the Agencia Estatal de Meteorología (AEMET).,200901,Water - Precipitation - unspecified (not reported),2009-01-15,2009-01-01,2009-01-31,,-10.39,"Laboratorio de Aplicaciones Nucleares, CEDEX",-74.93,"Laboratorio de Aplicaciones Nucleares, CEDEX",4.11,,"Laboratorio de Aplicaciones Nucleares, CEDEX",29.8,5.2,7.1,,
