Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201408,Water - Precipitation - rain,2014-08-15,2014-08-01,2014-08-31,,-5.13,International Atomic Energy Agency,-31.1,International Atomic Energy Agency,,,,199.5,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201409,Water - Precipitation - rain,2014-09-15,2014-09-01,2014-09-30,,-1.93,International Atomic Energy Agency,-8.7,International Atomic Energy Agency,,,,74.2,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201410,Water - Precipitation - rain,2014-10-15,2014-10-01,2014-10-31,,-3.62,International Atomic Energy Agency,-19.8,International Atomic Energy Agency,,,,4.5,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201411,"Water - Precipitation - no rain (""dry"")",2014-11-15,2014-11-01,2014-11-30,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201412,"Water - Precipitation - no rain (""dry"")",2014-12-15,2014-12-01,2014-12-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201501,Water - Precipitation - unspecified (not reported),2015-01-15,2015-01-01,2015-01-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201502,Water - Precipitation - unspecified (not reported),2015-02-15,2015-02-01,2015-02-28,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201503,Water - Precipitation - unspecified (not reported),2015-03-15,2015-03-01,2015-03-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201504,Water - Precipitation - unspecified (not reported),2015-04-15,2015-04-01,2015-04-30,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201505,Water - Precipitation - unspecified (not reported),2015-05-15,2015-05-01,2015-05-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201506,Water - Precipitation - unspecified (not reported),2015-06-15,2015-06-01,2015-06-30,,-3.04,International Atomic Energy Agency,-6.1,International Atomic Energy Agency,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201507,Water - Precipitation - unspecified (not reported),2015-07-15,2015-07-01,2015-07-31,,-1.94,International Atomic Energy Agency,-4.1,International Atomic Energy Agency,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201508,Water - Precipitation - unspecified (not reported),2015-08-15,2015-08-01,2015-08-31,,-4.9,International Atomic Energy Agency,-26.5,International Atomic Energy Agency,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201509,Water - Precipitation - unspecified (not reported),2015-09-15,2015-09-01,2015-09-30,,-2.44,International Atomic Energy Agency,-9.5,International Atomic Energy Agency,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201510,Water - Precipitation - unspecified (not reported),2015-10-15,2015-10-01,2015-10-31,,0.49,International Atomic Energy Agency,12,International Atomic Energy Agency,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201511,Water - Precipitation - unspecified (not reported),2015-11-15,2015-11-01,2015-11-30,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201512,Water - Precipitation - unspecified (not reported),2015-12-15,2015-12-01,2015-12-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201601,Water - Precipitation - unspecified (not reported),2016-01-15,2016-01-01,2016-01-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201602,Water - Precipitation - unspecified (not reported),2016-02-15,2016-02-01,2016-02-29,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201603,Water - Precipitation - unspecified (not reported),2016-03-15,2016-03-01,2016-03-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201604,Water - Precipitation - rain,2016-04-15,2016-04-01,2016-04-30,,0.15,International Atomic Energy Agency,8.1,International Atomic Energy Agency,,,,45,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201605,Water - Precipitation - rain,2016-05-15,2016-05-01,2016-05-31,,-2.51,International Atomic Energy Agency,-12.3,International Atomic Energy Agency,,,,49.4,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201606,Water - Precipitation - rain,2016-06-15,2016-06-01,2016-06-30,,-2.7,International Atomic Energy Agency,-8.9,International Atomic Energy Agency,,,,106.6,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201607,Water - Precipitation - rain,2016-07-15,2016-07-01,2016-07-31,,-3.54,International Atomic Energy Agency,-19.5,International Atomic Energy Agency,,,,21.6,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201608,Water - Precipitation - rain,2016-08-15,2016-08-01,2016-08-31,,-5.01,International Atomic Energy Agency,-29.6,International Atomic Energy Agency,,,,218.6,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201609,Water - Precipitation - rain,2016-09-15,2016-09-01,2016-09-30,,-1.2,International Atomic Energy Agency,-1.2,International Atomic Energy Agency,,,,90.3,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201610,Water - Precipitation - rain,2016-10-15,2016-10-01,2016-10-31,,1.86,International Atomic Energy Agency,17.4,International Atomic Energy Agency,,,,6.7,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201611,"Water - Precipitation - no rain (""dry"")",2016-11-15,2016-11-01,2016-11-30,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201612,"Water - Precipitation - no rain (""dry"")",2016-12-15,2016-12-01,2016-12-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201701,"Water - Precipitation - no rain (""dry"")",2017-01-15,2017-01-01,2017-01-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201702,"Water - Precipitation - no rain (""dry"")",2017-02-15,2017-02-01,2017-02-28,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201703,"Water - Precipitation - no rain (""dry"")",2017-03-15,2017-03-01,2017-03-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201704,Water - Precipitation - rain,2017-04-15,2017-04-01,2017-04-30,,,,,,,,,4.6,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201705,Water - Precipitation - rain,2017-05-15,2017-05-01,2017-05-31,,-0.83,International Atomic Energy Agency,3,International Atomic Energy Agency,,,,48.9,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201706,Water - Precipitation - rain,2017-06-15,2017-06-01,2017-06-30,,-3.46,International Atomic Energy Agency,-17.7,International Atomic Energy Agency,,,,152.5,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201707,Water - Precipitation - rain,2017-07-15,2017-07-01,2017-07-31,,-4.28,International Atomic Energy Agency,-26.2,International Atomic Energy Agency,,,,154,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201708,Water - Precipitation - rain,2017-08-15,2017-08-01,2017-08-31,,-4.34,International Atomic Energy Agency,-23.3,International Atomic Energy Agency,,,,218.9,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201709,Water - Precipitation - rain,2017-09-15,2017-09-01,2017-09-30,,-3.78,International Atomic Energy Agency,-18.4,International Atomic Energy Agency,,,,43.7,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201710,"Water - Precipitation - no rain (""dry"")",2017-10-15,2017-10-01,2017-10-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201711,"Water - Precipitation - no rain (""dry"")",2017-11-15,2017-11-01,2017-11-30,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201712,"Water - Precipitation - no rain (""dry"")",2017-12-15,2017-12-01,2017-12-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201801,"Water - Precipitation - no rain (""dry"")",2018-01-15,2018-01-01,2018-01-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201802,"Water - Precipitation - no rain (""dry"")",2018-02-15,2018-02-01,2018-02-28,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201803,Water - Precipitation - rain,2018-03-15,2018-03-01,2018-03-31,"Rejected value(s): d18O: 6.42 ‰, d2H: 40.2 ‰, d-excess: -11.1 ‰ (evaporated).",,,,,,,,2,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201804,"Water - Precipitation - no rain (""dry"")",2018-04-15,2018-04-01,2018-04-30,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201805,Water - Precipitation - rain,2018-05-15,2018-05-01,2018-05-31,,-0.46,International Atomic Energy Agency,-1.4,International Atomic Energy Agency,,,,38.2,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201806,Water - Precipitation - rain,2018-06-15,2018-06-01,2018-06-30,,-2.29,International Atomic Energy Agency,-9.5,International Atomic Energy Agency,,,,64,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201807,Water - Precipitation - rain,2018-07-15,2018-07-01,2018-07-31,,-5.19,International Atomic Energy Agency,-29.3,International Atomic Energy Agency,,,,196.2,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201808,Water - Precipitation - rain,2018-08-15,2018-08-01,2018-08-31,,-5.64,International Atomic Energy Agency,-35.6,International Atomic Energy Agency,,,,195.1,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201809,Water - Precipitation - rain,2018-09-15,2018-09-01,2018-09-30,,-6.6,International Atomic Energy Agency,-46.6,International Atomic Energy Agency,,,,48.1,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201810,Water - Precipitation - rain,2018-10-15,2018-10-01,2018-10-31,,2.27,International Atomic Energy Agency,27.3,International Atomic Energy Agency,,,,21.9,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201811,"Water - Precipitation - no rain (""dry"")",2018-11-15,2018-11-01,2018-11-30,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201812,"Water - Precipitation - no rain (""dry"")",2018-12-15,2018-12-01,2018-12-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201901,"Water - Precipitation - no rain (""dry"")",2019-01-15,2019-01-01,2019-01-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201902,"Water - Precipitation - no rain (""dry"")",2019-02-15,2019-02-01,2019-02-28,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201903,"Water - Precipitation - no rain (""dry"")",2019-03-15,2019-03-01,2019-03-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201904,Water - Precipitation - rain,2019-04-15,2019-04-01,2019-04-30,,3.66,International Atomic Energy Agency,25.6,International Atomic Energy Agency,3.92,0.23,International Atomic Energy Agency,3.7,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201905,Water - Precipitation - rain,2019-05-15,2019-05-01,2019-05-31,,2.17,International Atomic Energy Agency,17.8,International Atomic Energy Agency,4.74,0.25,International Atomic Energy Agency,8.2,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201906,Water - Precipitation - rain,2019-06-15,2019-06-01,2019-06-30,,-2.22,International Atomic Energy Agency,-8.2,International Atomic Energy Agency,5.22,0.25,International Atomic Energy Agency,44.6,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201907,Water - Precipitation - rain,2019-07-15,2019-07-01,2019-07-31,,-3.01,International Atomic Energy Agency,-14.6,International Atomic Energy Agency,5.51,0.26,International Atomic Energy Agency,147.7,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201908,Water - Precipitation - rain,2019-08-15,2019-08-01,2019-08-31,,-6.08,International Atomic Energy Agency,-38.3,International Atomic Energy Agency,3.22,0.23,International Atomic Energy Agency,117.9,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201909,Water - Precipitation - rain,2019-09-15,2019-09-01,2019-09-30,,-5.07,International Atomic Energy Agency,-30.6,International Atomic Energy Agency,5.67,0.27,International Atomic Energy Agency,66.8,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201910,Water - Precipitation - rain,2019-10-15,2019-10-01,2019-10-31,,-5.54,International Atomic Energy Agency,-35.3,International Atomic Energy Agency,3.57,0.22,International Atomic Energy Agency,19,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201911,"Water - Precipitation - no rain (""dry"")",2019-11-15,2019-11-01,2019-11-30,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",201912,"Water - Precipitation - no rain (""dry"")",2019-12-15,2019-12-01,2019-12-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202001,Water - Precipitation - unspecified (not reported),2020-01-15,2020-01-01,2020-01-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202002,Water - Precipitation - unspecified (not reported),2020-02-15,2020-02-01,2020-02-29,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202003,Water - Precipitation - unspecified (not reported),2020-03-15,2020-03-01,2020-03-31,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202004,Water - Precipitation - unspecified (not reported),2020-04-15,2020-04-01,2020-04-30,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202005,Water - Precipitation - rain,2020-05-15,2020-05-01,2020-05-31,,-1.38,International Atomic Energy Agency,-0.1,International Atomic Energy Agency,3.24,0.21,International Atomic Energy Agency,34.3,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202006,Water - Precipitation - rain,2020-06-15,2020-06-01,2020-06-30,,-1.26,International Atomic Energy Agency,-6.9,International Atomic Energy Agency,4.87,0.26,International Atomic Energy Agency,61,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202007,Water - Precipitation - rain,2020-07-15,2020-07-01,2020-07-31,,-5.14,International Atomic Energy Agency,-30.5,International Atomic Energy Agency,4.89,0.24,International Atomic Energy Agency,153.4,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202008,Water - Precipitation - rain,2020-08-15,2020-08-01,2020-08-31,,-5.9,International Atomic Energy Agency,-36.7,International Atomic Energy Agency,4.03,0.23,International Atomic Energy Agency,270.1,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202009,Water - Precipitation - rain,2020-09-15,2020-09-01,2020-09-30,,-8.31,International Atomic Energy Agency,-56.8,International Atomic Energy Agency,3.72,0.22,International Atomic Energy Agency,126,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202010,Water - Precipitation - rain,2020-10-15,2020-10-01,2020-10-31,,-4.64,International Atomic Energy Agency,-27.6,International Atomic Energy Agency,4.18,0.24,International Atomic Energy Agency,17.7,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202011,Water - Precipitation - unspecified (not reported),2020-11-15,2020-11-01,2020-11-30,,,,,,,,,,,
GNIP,GNIP/M/NE/02,NIAMEY (IRD-IRI),NE,6105205,13.52,2.09,220,Precipitation collectors - standard - open funnel,"[Partners: IRD Office and IRI, Niamey]",202012,Water - Precipitation - unspecified (not reported),2020-12-15,2020-12-01,2020-12-31,,,,,,,,,,,
GNIP,GNIP/M/BF/02,OUAGADOUGOU,BF,6550300,12.37861111,-1.503111111,298,Precipitation collectors - unknown,"Partners: Observatoire de l'eau, Bobo-Dioulasso; Universite d'Ouagadougou",200401,Water - Precipitation - unspecified (not reported),2004-01-15,2004-01-01,2004-01-31,,,,,,,,,,25.9,
GNIP,GNIP/M/BF/02,OUAGADOUGOU,BF,6550300,12.37861111,-1.503111111,298,Precipitation collectors - unknown,"Partners: Observatoire de l'eau, Bobo-Dioulasso; Universite d'Ouagadougou",200402,Water - Precipitation - unspecified (not reported),2004-02-15,2004-02-01,2004-02-29,,,,,,,,,,28.4,
GNIP,GNIP/M/BF/02,OUAGADOUGOU,BF,6550300,12.37861111,-1.503111111,298,Precipitation collectors - unknown,"Partners: Observatoire de l'eau, Bobo-Dioulasso; Universite d'Ouagadougou",200403,Water - Precipitation - unspecified (not reported),2004-03-15,2004-03-01,2004-03-31,,,,,,,,,,30.8,
GNIP,GNIP/M/BF/02,OUAGADOUGOU,BF,6550300,12.37861111,-1.503111111,298,Precipitation collectors - unknown,"Partners: Observatoire de l'eau, Bobo-Dioulasso; Universite d'Ouagadougou",200404,Water - Precipitation - unspecified (not reported),2004-04-15,2004-04-01,2004-04-30,,,,,,,,,54,32.7,
GNIP,GNIP/M/BF/02,OUAGADOUGOU,BF,6550300,12.37861111,-1.503111111,298,Precipitation collectors - unknown,"Partners: Observatoire de l'eau, Bobo-Dioulasso; Universite d'Ouagadougou",200405,Water - Precipitation - unspecified (not reported),2004-05-15,2004-05-01,2004-05-31,,,,,,,,,66,31.6,
GNIP,GNIP/M/BF/02,OUAGADOUGOU,BF,6550300,12.37861111,-1.503111111,298,Precipitation collectors - unknown,"Partners: Observatoire de l'eau, Bobo-Dioulasso; Universite d'Ouagadougou",200406,Water - Precipitation - unspecified (not reported),2004-06-15,2004-06-01,2004-06-30,,,,,,,,,28,30.2,
GNIP,GNIP/M/BF/02,OUAGADOUGOU,BF,6550300,12.37861111,-1.503111111,298,Precipitation collectors - unknown,"Partners: Observatoire de l'eau, Bobo-Dioulasso; Universite d'Ouagadougou",200407,Water - Precipitation - rain,2004-07-15,2004-07-01,2004-07-31,,-5.05,AGH - University of Science and Technology,-27.91,AGH - University of Science and Technology,3.5,0.5,AGH - University of Science and Technology,246,27.2,
GNIP,GNIP/M/BF/02,OUAGADOUGOU,BF,6550300,12.37861111,-1.503111111,298,Precipitation collectors - unknown,"Partners: Observatoire de l'eau, Bobo-Dioulasso; Universite d'Ouagadougou",200408,Water - Precipitation - rain,2004-08-15,2004-08-01,2004-08-31,,-4.81,AGH - University of Science and Technology,-25.62,AGH - University of Science and Technology,6,0.5,AGH - University of Science and Technology,194,27,
GNIP,GNIP/M/BF/02,OUAGADOUGOU,BF,6550300,12.37861111,-1.503111111,298,Precipitation collectors - unknown,"Partners: Observatoire de l'eau, Bobo-Dioulasso; Universite d'Ouagadougou",200409,Water - Precipitation - rain,2004-09-15,2004-09-01,2004-09-30,,-4.45,AGH - University of Science and Technology,-22.96,AGH - University of Science and Technology,5.4,0.5,AGH - University of Science and Technology,181,27.6,
