Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198603,Water - Precipitation - unspecified (not reported),1986-03-15,1986-03-01,1986-03-31,MONTHLY TRITIUM VALUE HAS BEEN WEIGHTED FROM A THREE-MONTHLY COMPOSITE SAMPLE.,,,,,3,0.3,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198604,Water - Precipitation - unspecified (not reported),1986-04-15,1986-04-01,1986-04-30,MONTHLY TRITIUM VALUE HAS BEEN WEIGHTED FROM A THREE-MONTHLY COMPOSITE SAMPLE.,,,,,3,0.3,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",32,17.3,15.1
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198605,Water - Precipitation - unspecified (not reported),1986-05-15,1986-05-01,1986-05-31,,,,,,1.9,0.3,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",53,15.6,14.3
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198606,Water - Precipitation - unspecified (not reported),1986-06-15,1986-06-01,1986-06-30,,,,,,3,0.4,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",130,13.2,12
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198607,Water - Precipitation - unspecified (not reported),1986-07-15,1986-07-01,1986-07-31,,,,,,1.9,0.3,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",101,12.4,12.1
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198608,Water - Precipitation - unspecified (not reported),1986-08-15,1986-08-01,1986-08-31,,,,,,3.8,0.4,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",116,13.8,12.8
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198609,Water - Precipitation - unspecified (not reported),1986-09-15,1986-09-01,1986-09-30,,,,,,5,0.8,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",30,15,13
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198610,Water - Precipitation - unspecified (not reported),1986-10-15,1986-10-01,1986-10-31,,,,,,2.6,0.5,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",37,16.1,13.1
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198611,Water - Precipitation - unspecified (not reported),1986-11-15,1986-11-01,1986-11-30,,,,,,3.4,0.7,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",21,18.3,14.9
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198612,Water - Precipitation - unspecified (not reported),1986-12-15,1986-12-01,1986-12-31,,,,,,,,,8,20.6,16.4
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198701,Water - Precipitation - unspecified (not reported),1987-01-15,1987-01-01,1987-01-31,,,,,,4.4,0.6,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",15,20,16.2
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198702,Water - Precipitation - unspecified (not reported),1987-02-15,1987-02-01,1987-02-28,,,,,,,,,18,20,17.4
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198703,Water - Precipitation - unspecified (not reported),1987-03-15,1987-03-01,1987-03-31,,,,,,7,0.8,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",14,19.6,17.3
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198704,Water - Precipitation - unspecified (not reported),1987-04-15,1987-04-01,1987-04-30,,,,,,,,,37,16.8,15
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198705,Water - Precipitation - unspecified (not reported),1987-05-15,1987-05-01,1987-05-31,,,,,,2.1,0.3,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",121,15.9,14.6
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198706,Water - Precipitation - unspecified (not reported),1987-06-15,1987-06-01,1987-06-30,,,,,,2.3,0.4,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",114,13,11.8
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198707,Water - Precipitation - unspecified (not reported),1987-07-15,1987-07-01,1987-07-31,,,,,,3.1,0.4,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",139,12.8,11.5
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198708,Water - Precipitation - unspecified (not reported),1987-08-15,1987-08-01,1987-08-31,,,,,,1.5,0.5,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",104,13,11.6
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198709,Water - Precipitation - unspecified (not reported),1987-09-15,1987-09-01,1987-09-30,,,,,,,,,42,14.2,12.3
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198710,Water - Precipitation - unspecified (not reported),1987-10-15,1987-10-01,1987-10-31,,,,,,7,2.4,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",13,16,13.3
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198711,Water - Precipitation - unspecified (not reported),1987-11-15,1987-11-01,1987-11-30,,,,,,2.5,2.9,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",10,17.2,13.3
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",198712,Water - Precipitation - unspecified (not reported),1987-12-15,1987-12-01,1987-12-31,,,,,,,,,25,19.3,15.9
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199301,Water - Precipitation - rain,1993-01-15,1993-01-01,1993-01-31,,-0.94,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,4,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199302,Water - Precipitation - rain,1993-02-15,1993-02-01,1993-02-28,,-3.73,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,39,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199303,Water - Precipitation - rain,1993-03-15,1993-03-01,1993-03-31,,0.3,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,5,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199304,Water - Precipitation - rain,1993-04-15,1993-04-01,1993-04-30,,-6.41,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,79,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199305,Water - Precipitation - rain,1993-05-15,1993-05-01,1993-05-31,,-5.43,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,136,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199306,Water - Precipitation - rain,1993-06-15,1993-06-01,1993-06-30,,-5.05,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,78,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199307,Water - Precipitation - rain,1993-07-15,1993-07-01,1993-07-31,,-1.66,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,142,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199308,Water - Precipitation - rain,1993-08-15,1993-08-01,1993-08-31,,-4.31,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,63,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199309,Water - Precipitation - rain,1993-09-15,1993-09-01,1993-09-30,,-2.2,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,9,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199310,Water - Precipitation - rain,1993-10-15,1993-10-01,1993-10-31,,11.81,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,3,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199311,Water - Precipitation - rain,1993-11-15,1993-11-01,1993-11-30,,-5.38,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,2,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199312,Water - Precipitation - rain,1993-12-15,1993-12-01,1993-12-31,,-5.79,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,294,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199401,Water - Precipitation - rain,1994-01-15,1994-01-01,1994-01-31,,-1.12,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,14,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199402,Water - Precipitation - rain,1994-02-15,1994-02-01,1994-02-28,,-2.82,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199404,Water - Precipitation - rain,1994-04-15,1994-04-01,1994-04-30,,-1.75,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,35,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199405,Water - Precipitation - rain,1994-05-15,1994-05-01,1994-05-31,,-3.14,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,39,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199406,Water - Precipitation - rain,1994-06-15,1994-06-01,1994-06-30,,-4.56,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,229,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199407,Water - Precipitation - rain,1994-07-15,1994-07-01,1994-07-31,,-3.34,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,68,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199408,Water - Precipitation - rain,1994-08-15,1994-08-01,1994-08-31,,-3.26,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,30,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199409,Water - Precipitation - rain,1994-09-15,1994-09-01,1994-09-30,,-3.34,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,39,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199410,Water - Precipitation - rain,1994-10-15,1994-10-01,1994-10-31,,-3.11,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,14,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199411,Water - Precipitation - rain,1994-11-15,1994-11-01,1994-11-30,,-0.63,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,7,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199412,Water - Precipitation - rain,1994-12-15,1994-12-01,1994-12-31,,-0.77,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,3,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199501,Water - Precipitation - rain,1995-01-15,1995-01-01,1995-01-31,,-0.99,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,9,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199502,Water - Precipitation - rain,1995-02-15,1995-02-01,1995-02-28,,6.33,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,1,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199503,Water - Precipitation - rain,1995-03-15,1995-03-01,1995-03-31,,0.76,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,5,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199504,Water - Precipitation - rain,1995-04-15,1995-04-01,1995-04-30,,-1.45,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,17,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199505,Water - Precipitation - rain,1995-05-15,1995-05-01,1995-05-31,,-3.66,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,68,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199506,Water - Precipitation - rain,1995-06-15,1995-06-01,1995-06-30,,-3.65,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,109,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199507,Water - Precipitation - rain,1995-07-15,1995-07-01,1995-07-31,,-2.23,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,96,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199508,Water - Precipitation - rain,1995-08-15,1995-08-01,1995-08-31,,-6.6,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,75,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199509,Water - Precipitation - rain,1995-09-15,1995-09-01,1995-09-30,,-3.55,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,19,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199510,Water - Precipitation - rain,1995-10-15,1995-10-01,1995-10-31,,-4.69,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,88,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199511,Water - Precipitation - rain,1995-11-15,1995-11-01,1995-11-30,,-7.05,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,23,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199512,Water - Precipitation - rain,1995-12-15,1995-12-01,1995-12-31,,-6.14,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,,,34,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199601,Water - Precipitation - rain,1996-01-15,1996-01-01,1996-01-31,,-0.22,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",10.8,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,2,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199602,Water - Precipitation - rain,1996-02-15,1996-02-01,1996-02-29,,-5.94,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",-32.5,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,34,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199603,Water - Precipitation - rain,1996-03-15,1996-03-01,1996-03-31,,-3.89,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",-16.2,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,26,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199604,Water - Precipitation - rain,1996-04-15,1996-04-01,1996-04-30,,-2.26,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",0.7,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,33,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199605,Water - Precipitation - rain,1996-05-15,1996-05-01,1996-05-31,,-4.6,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",-19.7,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,55,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199606,Water - Precipitation - rain,1996-06-15,1996-06-01,1996-06-30,,-4.31,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",-18.5,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,131,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199607,Water - Precipitation - rain,1996-07-15,1996-07-01,1996-07-31,,-4.63,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",-17.6,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,85,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199608,Water - Precipitation - rain,1996-08-15,1996-08-01,1996-08-31,,-4.47,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",-18,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,106,,
GNIP,GNIP/M/ZA/02,CAPE TOWN AIRPORT,ZA,6881600,-33.97,18.6,44,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng], [Info: formerly ""MALAN (CAPE TOWN)""]",199609,Water - Precipitation - rain,1996-09-15,1996-09-01,1996-09-30,,-2.67,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",-4.8,"Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand",,,,100,,
